100012,wake,30,2019-04-12T01:49:30.000,shortData
100012,wake,270,2019-04-12T01:57:30.000,data
100012,light,480,2019-04-12T02:02:00.000,data
100012,rem,1230,2019-04-12T02:10:00.000,data
100012,light,150,2019-04-12T02:30:30.000,data
100012,deep,360,2019-04-12T02:33:00.000,data
100012,light,210,2019-04-12T02:39:00.000,data
100012,wake,30,2019-04-12T02:41:00.000,shortData
100012,rem,300,2019-04-12T02:42:30.000,data
100012,light,600,2019-04-12T02:47:30.000,data
100012,wake,30,2019-04-12T02:52:30.000,shortData
100012,deep,300,2019-04-12T02:57:30.000,data
100012,light,1440,2019-04-12T03:02:30.000,data
100012,wake,30,2019-04-12T03:04:30.000,shortData
100012,wake,90,2019-04-12T03:19:00.000,shortData
100012,wake,60,2019-04-12T03:22:00.000,shortData
100012,deep,840,2019-04-12T03:26:30.000,data
100012,light,570,2019-04-12T03:40:30.000,data
100012,wake,30,2019-04-12T03:41:00.000,shortData
100012,rem,1140,2019-04-12T03:50:00.000,data
100012,wake,30,2019-04-12T04:08:00.000,shortData
100012,light,6720,2019-04-12T04:09:00.000,data
100012,wake,30,2019-04-12T04:23:00.000,shortData
100012,wake,120,2019-04-12T04:26:00.000,shortData
100012,wake,60,2019-04-12T04:42:00.000,shortData
100012,wake,30,2019-04-12T04:50:00.000,shortData
100012,wake,60,2019-04-12T04:54:00.000,shortData
100012,wake,30,2019-04-12T05:10:30.000,shortData
100012,wake,30,2019-04-12T05:23:30.000,shortData
100012,wake,30,2019-04-12T05:29:30.000,shortData
100012,wake,30,2019-04-12T05:33:30.000,shortData
100012,wake,30,2019-04-12T05:39:30.000,shortData
100012,wake,480,2019-04-12T06:01:00.000,data
100012,light,180,2019-04-12T06:09:00.000,data
100012,rem,240,2019-04-12T06:12:00.000,data
100012,wake,120,2019-04-12T23:15:00.000,shortData
100012,light,1230,2019-04-12T23:15:30.000,data
100012,deep,1680,2019-04-12T23:36:00.000,data
100012,FITBIT Sleep,462,2019-04-13,NA
100012,light,1320,2019-04-13T00:04:00.000,data
100012,deep,390,2019-04-13T00:26:00.000,data
100012,wake,30,2019-04-13T00:32:00.000,shortData
100012,light,1530,2019-04-13T00:32:30.000,data
100012,wake,30,2019-04-13T00:35:00.000,shortData
100012,deep,390,2019-04-13T00:58:00.000,data
100012,light,570,2019-04-13T01:04:30.000,data
100012,wake,30,2019-04-13T01:11:00.000,shortData
100012,wake,300,2019-04-13T01:14:00.000,data
100012,light,840,2019-04-13T01:19:00.000,data
100012,deep,270,2019-04-13T01:33:00.000,data
100012,light,1440,2019-04-13T01:37:30.000,data
100012,rem,330,2019-04-13T02:01:30.000,data
100012,light,9840,2019-04-13T02:07:00.000,data
100012,wake,30,2019-04-13T02:07:00.000,shortData
100012,wake,30,2019-04-13T02:27:00.000,shortData
100012,wake,30,2019-04-13T02:50:00.000,shortData
100012,wake,60,2019-04-13T03:30:30.000,shortData
100012,wake,30,2019-04-13T03:41:30.000,shortData
100012,wake,60,2019-04-13T03:47:30.000,shortData
100012,wake,30,2019-04-13T03:50:30.000,shortData
100012,wake,60,2019-04-13T03:58:00.000,shortData
100012,wake,30,2019-04-13T04:06:30.000,shortData
100012,wake,30,2019-04-13T04:08:30.000,shortData
100012,wake,30,2019-04-13T04:31:30.000,shortData
100012,wake,30,2019-04-13T04:39:00.000,shortData
100012,deep,360,2019-04-13T04:51:00.000,data
100012,light,1140,2019-04-13T04:57:00.000,data
100012,wake,150,2019-04-13T04:59:00.000,shortData
100012,wake,30,2019-04-13T05:04:30.000,shortData
100012,rem,300,2019-04-13T05:16:00.000,data
100012,light,180,2019-04-13T05:21:00.000,data
100012,wake,660,2019-04-13T05:24:00.000,data
100012,light,540,2019-04-13T05:35:00.000,data
100012,wake,90,2019-04-13T05:37:00.000,shortData
100012,wake,1890,2019-04-13T05:44:00.000,data
100012,light,2190,2019-04-13T06:15:30.000,data
100012,wake,30,2019-04-13T06:35:00.000,shortData
100012,wake,450,2019-04-13T06:52:00.000,data
100012,wake,270,2019-04-13T22:15:00.000,data
100012,light,2340,2019-04-13T22:19:30.000,data
100012,wake,60,2019-04-13T22:36:00.000,shortData
100012,wake,30,2019-04-13T22:49:00.000,shortData
100012,deep,1170,2019-04-13T22:58:30.000,data
100012,wake,180,2019-04-13T23:15:00.000,shortData
100012,light,3660,2019-04-13T23:18:00.000,data
100012,wake,30,2019-04-13T23:22:00.000,shortData
100012,wake,30,2019-04-13T23:40:00.000,shortData
100012,wake,30,2019-04-13T23:43:30.000,shortData
100012,wake,60,2019-04-13T23:58:30.000,shortData
100012,FITBIT Sleep,397,2019-04-14,NA
100012,wake,30,2019-04-14T00:02:00.000,shortData
100012,wake,120,2019-04-14T00:04:00.000,shortData
100012,wake,90,2019-04-14T00:08:00.000,shortData
100012,wake,30,2019-04-14T00:14:00.000,shortData
100012,deep,420,2019-04-14T00:19:00.000,data
100012,wake,150,2019-04-14T00:23:30.000,shortData
100012,light,210,2019-04-14T00:26:00.000,data
100012,deep,270,2019-04-14T00:29:30.000,data
100012,light,600,2019-04-14T00:34:00.000,data
100012,wake,30,2019-04-14T00:36:00.000,shortData
100012,deep,330,2019-04-14T00:44:00.000,data
100012,light,3570,2019-04-14T00:49:30.000,data
100012,wake,30,2019-04-14T00:51:30.000,shortData
100012,wake,60,2019-04-14T00:55:00.000,shortData
100012,wake,30,2019-04-14T01:21:00.000,shortData
100012,wake,30,2019-04-14T01:38:30.000,shortData
100012,wake,150,2019-04-14T01:41:30.000,shortData
100012,wake,30,2019-04-14T01:48:00.000,shortData
100012,rem,480,2019-04-14T01:49:00.000,data
100012,wake,60,2019-04-14T01:56:00.000,shortData
100012,light,240,2019-04-14T01:57:00.000,data
100012,wake,300,2019-04-14T02:01:00.000,data
100012,light,1290,2019-04-14T02:06:00.000,data
100012,wake,60,2019-04-14T02:13:30.000,shortData
100012,wake,30,2019-04-14T02:19:30.000,shortData
100012,wake,30,2019-04-14T02:25:30.000,shortData
100012,rem,780,2019-04-14T02:27:30.000,data
100012,wake,30,2019-04-14T02:31:30.000,shortData
100012,wake,30,2019-04-14T02:38:00.000,shortData
100012,wake,240,2019-04-14T02:40:30.000,data
100012,light,2550,2019-04-14T02:44:30.000,data
100012,wake,30,2019-04-14T02:58:00.000,shortData
100012,wake,30,2019-04-14T03:04:30.000,shortData
100012,rem,1050,2019-04-14T03:27:00.000,data
100012,wake,60,2019-04-14T03:38:30.000,shortData
100012,light,1770,2019-04-14T03:44:30.000,data
100012,wake,60,2019-04-14T03:45:30.000,shortData
100012,wake,30,2019-04-14T03:52:30.000,shortData
100012,wake,30,2019-04-14T04:03:30.000,shortData
100012,rem,390,2019-04-14T04:14:00.000,data
100012,light,3600,2019-04-14T04:20:30.000,data
100012,wake,30,2019-04-14T04:20:30.000,shortData
100012,wake,30,2019-04-14T04:39:00.000,shortData
100012,wake,60,2019-04-14T05:06:00.000,shortData
100012,wake,60,2019-04-14T05:15:30.000,shortData
100012,rem,930,2019-04-14T05:20:30.000,data
100012,wake,180,2019-04-14T05:33:00.000,shortData
100012,light,240,2019-04-14T05:36:00.000,data
100012,wake,390,2019-04-14T05:40:00.000,data
100012,wake,420,2019-04-14T22:35:30.000,data
100012,light,1590,2019-04-14T22:42:30.000,data
100012,deep,1260,2019-04-14T23:09:00.000,data
100012,light,1710,2019-04-14T23:30:00.000,data
100012,wake,180,2019-04-14T23:41:30.000,shortData
100012,rem,270,2019-04-14T23:58:30.000,data
100012,FITBIT Sleep,452,2019-04-15,NA
100012,light,1590,2019-04-15T00:03:00.000,data
100012,wake,120,2019-04-15T00:14:00.000,shortData
100012,deep,420,2019-04-15T00:29:30.000,data
100012,light,3720,2019-04-15T00:36:30.000,data
100012,wake,30,2019-04-15T00:46:30.000,shortData
100012,wake,30,2019-04-15T00:50:30.000,shortData
100012,wake,30,2019-04-15T00:59:00.000,shortData
100012,wake,150,2019-04-15T01:23:00.000,shortData
100012,wake,30,2019-04-15T01:31:00.000,shortData
100012,wake,60,2019-04-15T01:34:30.000,shortData
100012,rem,780,2019-04-15T01:38:30.000,data
100012,light,4140,2019-04-15T01:51:30.000,data
100012,wake,30,2019-04-15T01:52:30.000,shortData
100012,wake,60,2019-04-15T02:09:00.000,shortData
100012,wake,30,2019-04-15T02:19:30.000,shortData
100012,wake,60,2019-04-15T02:33:00.000,shortData
100012,wake,30,2019-04-15T02:37:00.000,shortData
